state_code,city,name,category_code,status,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,acq/closed
CA,San Francisco,ReTel Technologies,analytics,acquired,10/1/2007,,8/6/2009,12/2/2009,1.8493,2.1726,2.1699,5.0822,4,2,1000000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.5,1,1
CO,Louisville,NexGen Storage,software,acquired,1/1/2010,,2/7/2011,11/15/2011,1.1014,1.8712,2.6466,2.6959,14,2,12010000,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.5,1,1
MA,Woburn,WAY Systems,mobile,acquired,1/1/2002,,10/3/2005,10/3/2005,3.7562,3.7562,-1,8.674,2,1,22000000,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1
CA,Menlo Park,Roxro Pharma,biotech,closed,1/1/1999,1/1/2001,6/12/2007,6/12/2007,8.4493,8.4493,3.055353048,4.754422568,1,1,42700000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,0
CA,Menlo Park,Intelliden,software,acquired,1/1/2000,,12/21/2005,5/22/2007,5.9753,7.3918,4.0027,4.0027,5,3,80000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,1
CA,Campbell,Forrst,web,acquired,1/25/2010,,3/24/2011,3/24/2011,1.1589,1.1589,-0.0658,2.9616,3,1,205000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,1
NY,New York,XGraph,analytics,acquired,10/1/2008,,7/7/2010,7/7/2010,1.7644,1.7644,0,3.0849,5,1,3750000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1
CA,Palo Alto,Color Labs Inc.,other,closed,8/1/2010,6/1/2013,8/1/2010,3/23/2011,0,0.6411,1.5836,3.0685,11,2,41000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1,0
CA,Palo Alto,Playdom,games_video,acquired,2/1/2008,,11/11/2009,6/21/2010,1.7781,2.3863,2.3123,4.6301,37,2,76000000,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,1
MA,Boxborough,Digital Reef,enterprise,acquired,1/1/2006,,1/1/2006,10/1/2008,0,2.7507,3.3315,5.2438,9,2,20000000,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
CA,San Francisco,Servio,analytics,acquired,4/30/2009,,8/13/2010,3/6/2013,1.2877,3.8521,1.3945,4.2356,11,2,9356180,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1,1
NY,New York,Advaliant,advertising,closed,4/16/2013,5/4/2009,4/1/2004,4/1/2004,-9.0466,-9.0466,-6.0466,-3.8822,6,1,100000,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
GA,Atlanta,Vocalocity,software,acquired,1/1/2007,,1/28/2009,8/29/2011,2.0767,4.6603,4.5836,4.726,9,2,13600000,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1
CA,San Francisco,Dapper,advertising,acquired,10/1/2006,11/16/2010,12/1/2007,12/1/2007,1.1671,1.1671,1.926,4.0137,19,1,3000000,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1
CA,San Francisco,SeeSaw Networks,advertising,closed,1/1/2005,1/1/2012,11/16/2006,6/23/2011,1.874,6.4767,3.055353048,4.754422568,4,5,21138876,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,1,0
MA,Cambridge,oneforty,enterprise,acquired,3/31/2009,,6/10/2009,1/11/2010,0.1945,0.7836,1.211,2.3836,13,4,2345000,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5.75,1,1
CA,San Mateo,Smalltown,web,closed,1/15/2005,1/4/2010,11/1/2005,11/1/2005,0.7945,0.7945,2.0466,3.326,7,1,4000000,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CA,Mountain View,Skyrider,software,closed,1/1/2003,10/15/2008,10/23/2006,3/5/2008,3.811,5.1781,1.7507,3.589,2,2,17000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,0
NY,New York,SkillSlate,web,acquired,1/1/2009,,10/20/2010,10/20/2010,1.8,1.8,1.9151,1.9151,8,1,1100000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,1
KY,Lexington,AwesomeTouch,software,acquired,7/26/2010,,4/30/2010,6/1/2011,-0.2384,0.8493,0.9014,0.9014,3,4,59700,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
CA,Menlo Park,Syncplicity,enterprise,acquired,11/3/2008,,10/31/2008,10/31/2008,-0.0082,-0.0082,2.9726,3.7041,12,1,2350000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1
VA,Chantilly,Fortisphere,software,closed,1/1/2006,5/1/2010,11/19/2007,11/19/2007,1.8822,1.8822,1,1,2,1,10000000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0
CA,Palo Alto,PlayerDuel,mobile,closed,1/1/2011,5/1/2013,9/5/2011,6/13/2012,0.6767,1.4493,0,0,2,2,21189,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
MA,Waltham,Aveksa,software,acquired,1/1/2004,,6/14/2006,2/25/2009,2.4521,5.1562,7.6712,8.2219,7,3,28000000,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.6667,1,1
CA,Santa Clara,PANTA Systems,software,closed,1/1/2002,2/14/2011,5/1/2005,5/1/2005,3.3315,3.3315,3.055353048,4.754422568,0,1,9500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
CA,Santa Clara,Beceem Communications,semiconductor,acquired,10/1/2003,,6/30/2005,4/22/2009,1.7479,5.5616,2.2548,2.2548,5,3,69600000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,7.6667,1,1
VA,McLean,Trust Digital,mobile,acquired,3/1/2003,,11/4/2005,7/29/2009,2.6822,6.4164,2.8411,7.2356,11,3,23500000,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3.6667,1,1
OR,Lake Oswego,Sabrix,software,acquired,1/1/2002,,6/21/2006,6/21/2006,4.4712,4.4712,6.7534,6.7534,6,1,13000000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1
NY,New York,Panther Express,games_video,acquired,1/1/2005,,7/25/2006,2/27/2008,1.5616,3.1562,3,3.4959,8,2,21750000,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,1,1
PA,Allentown,T-Networks,public_relations,closed,1/1/2000,9/6/2011,2/28/2005,2/28/2005,5.1644,5.1644,3.055353048,4.754422568,0,1,5750000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,0
ME,Tewksbury,BlueNote Networks,software,acquired,1/1/2005,,9/26/2005,3/6/2006,0.7342,1.1753,0.1616,0.1616,1,2,23400000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,1
CA,Redwood City,Predictify,advertising,closed,3/1/2007,8/1/2009,3/25/2008,3/25/2008,1.0685,1.0685,0.8384,3.9918,4,1,4300000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0
TX,Austin,BreakingPoint Systems,security,acquired,8/28/2005,,11/12/2007,4/22/2010,2.2082,4.6521,-0.6548,-0.6548,1,2,20000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,1
CA,Santa Clara,OptiMedica,biotech,acquired,1/1/2004,,3/26/2008,5/10/2013,4.2356,9.3616,5.0055,5.0055,16,2,51000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.5,1,1
MA,Dedham,Metatomix,enterprise,acquired,1/1/2000,,9/8/2003,2/17/2010,3.6877,10.137,3.0027,3.0027,2,4,27101994,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.6667,1,1
CA,Cupertino,Neterion,public_relations,acquired,1/1/2001,,2/24/2006,2/24/2006,5.1507,5.1507,4.0027,4.0027,6,1,6480000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1
CA,Sunnyvale,Schooner Information Technology,enterprise,acquired,5/1/2007,,10/1/2007,7/24/2009,0.4192,2.2329,2.2329,4.337,8,2,35000000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,1
MA,Boston,Swaptree Inc.,web,closed,1/1/2010,5/1/2013,7/1/2006,5/25/2010,-3.5068,0.3945,-0.937,0.0849,5,3,11300000,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0
GA,Lawrenceville,Nalace Corporation,ecommerce,closed,1/1/2012,5/1/2013,4/19/2012,4/19/2012,0.2986,0.2986,0.2986,0.2986,1,1,19000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
NJ,Jersey City,Quidsi,ecommerce,acquired,1/1/2005,,9/1/2006,4/20/2010,1.6658,5.3014,5.8356,8.3534,27,6,78500000,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,3.4,1,1
NY,NYC,spotdock,web,closed,11/15/2011,6/1/2013,1/10/2012,1/10/2012,0.1534,0.1534,3.055353048,4.754422568,4,1,600000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
MD,Annapolis,Netcordia,network_hosting,acquired,1/1/2000,,6/28/2005,7/31/2006,5.4932,6.5836,6.7534,6.7534,3,2,13000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1,1
CA,Mountain View,SearchMe,search,closed,7/1/2005,10/21/2009,7/1/2005,5/1/2008,0,2.8356,2.9205,4.3096,7,5,43600000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,3,1,0
CA,San Francisco,Yammer,enterprise,acquired,9/10/2008,,1/19/2009,2/29/2012,0.3589,3.4712,3.3397,5.1918,38,5,142000000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5.2,1,1
CA,Mountain View,Clever Sense,web,acquired,4/11/2008,,6/17/2010,8/1/2011,2.1836,3.3068,2.726,3.5425,6,2,2000000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.5,1,1
TX,Austin,AlterPoint,software,acquired,1/1/2001,,1/1/2003,1/17/2005,2,4.0466,6.0027,6.0027,4,3,26800000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,1
CA,San Jose,Shocking Technologies,hardware,closed,1/1/2006,4/1/2013,4/17/2007,5/21/2012,1.2904,6.389,0,0,2,6,55900000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3.2,1,0
CA,Mountain View,Ribbit,mobile,acquired,2/23/2005,,10/1/2006,12/17/2007,1.6027,2.8137,3.4301,7.411,14,2,11000000,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1
CA,Santa Clara,StorSimple,enterprise,acquired,1/1/2009,,6/1/2009,6/23/2011,0.4137,2.474,3,3,19,3,31500000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,3.3333,1,1
DC,Washington,NationalField,enterprise,acquired,6/12/2009,,10/30/2012,10/30/2012,3.3863,3.3863,-0.0301,4.4274,4,1,1500000,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
NY,New York,Tripl,social,closed,5/17/2011,7/1/2013,5/20/2011,7/9/2012,0.0082,1.1479,-0.0219,1.2274,5,3,900000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,1,0
CA,Campbell,Sadra Medical,biotech,acquired,1/1/2003,,6/17/2004,5/22/2009,1.4603,6.3918,6.4192,6.4192,4,3,58000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,5,1,1
MA,Burlington,expressor software,software,acquired,1/1/2007,,7/1/2007,12/19/2011,0.4959,4.9671,1,4.5123,10,4,29050000,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.6667,1,1
NV,Las Vegas,NSFW Corporation,news,acquired,1/1/2011,,10/5/2011,6/14/2013,0.7589,2.4521,2.1644,2.9014,3,2,250000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,1,1
CA,Santa Clara,Azaire Networks,software,closed,1/1/2003,12/29/2011,8/25/2006,8/25/2006,3.6493,3.6493,3.055353048,4.754422568,2,1,21000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0
NY,New York,Quigo,advertising,acquired,1/1/2000,,3/1/2004,6/7/2007,4.1671,7.4356,3.055353048,4.754422568,25,2,35000000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3.5,1,1
CA,San Francisco,Weatherista,web,closed,8/16/2010,9/1/2012,8/15/2010,8/15/2010,-0.0027,-0.0027,0.0356,0.0356,2,1,500000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
TX,Richardson,Navini Networks,public_relations,acquired,1/1/2000,,8/10/2005,6/21/2006,5.611,6.474,4.0027,4.0027,3,2,30920000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.5,1,1
CA,Sunnyvale,VirtualLogix,software,acquired,1/1/2002,,1/1/2004,1/12/2010,2,8.0356,6.5863,6.5863,9,4,29288979,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2.6667,1,1
MA,Andover,Exit41,software,closed,1/1/1999,5/1/2013,2/4/2007,5/12/2011,8.0986,12.3671,11.8411,12.0548,11,4,24200000,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2.3333,1,0
CA,Los Altos,SezWho,web,acquired,10/1/2006,,10/1/2007,10/1/2007,1,1,1.2521,5.2548,4,1,1000000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MN,Minnetonka,Jobs2Web,web,acquired,1/1/2003,,1/1/2004,1/21/2006,1,3.0575,5.4192,5.4192,3,2,5550000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1
CA,Mountain View,HighlightCam,mobile,closed,7/27/2009,10/30/2013,6/1/2009,11/29/2011,-0.1534,2.3425,0.063,1.5836,8,2,3000000,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5,1,0
CA,Mountain View,MerchantCircle,web,acquired,10/1/2005,,6/5/2006,9/1/2007,0.6767,1.9178,4.9781,6.6548,13,2,14300000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.5,1,1
CA,San Diego,Helicomm,network_hosting,closed,1/1/2002,3/15/2013,3/21/2006,3/21/2006,4.2192,4.2192,3.055353048,4.754422568,0,1,1000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0
CA,Mountain View,Kace networks,software,acquired,1/1/2003,,7/25/2005,5/22/2006,2.5644,3.389,8.1452,8.1452,7,2,11000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.5,1,1
NY,New York,Thwapr,photo_video,closed,1/1/2007,7/20/2013,1/1/2009,1/1/2010,2.0027,3.0027,2.0877,4.0685,7,2,2000000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0
CA,San Francisco,Zinch,web,acquired,2/1/2007,,12/1/2007,10/20/2009,0.8301,2.7178,4.2466,4.7918,17,2,5000000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
CA,Cupertino,Cloud.com,enterprise,acquired,1/1/2008,,1/1/2010,1/1/2010,2.0027,2.0027,3.6603,4.0795,12,1,11000000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1
CA,Redwood City,"Wildfire, a division of Google",enterprise,acquired,7/1/2008,,12/1/2008,12/1/2011,0.4192,3.4192,3.6027,4.8521,19,4,14100000,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2.25,1,1
CA,Los Angeles,Authenticlick,search,closed,8/5/2005,1/1/2009,2/1/2006,2/1/2006,0.4932,0.4932,2.2411,2.2411,8,1,5000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
WA,Vancouver,Idooble,web,closed,1/1/2009,1/1/2012,1/1/2009,8/1/2010,0,1.5808,-0.1671,-0.1671,1,2,400000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CA,South San Francisco,BioSeek,biotech,acquired,1/1/2000,,5/23/2007,5/23/2007,7.3945,7.3945,4.0027,4.0027,4,1,10000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
MA,Waltham,xkoto,software,closed,1/1/2005,10/1/2011,11/1/2005,1/26/2009,0.8329,4.0712,2,2,3,3,11035000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.6667,1,0
MA,Lexington,Coradiant,public_relations,acquired,1/1/2000,,8/22/2005,8/22/2005,5.6438,5.6438,8.0055,11.3288,9,1,12700000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,1
CA,Pleasanton,QuantaLife,biotech,acquired,1/1/2008,,12/13/2010,7/22/2011,2.9507,3.5562,0,0,3,2,20757182,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1
CA,Santa Clara,BroadLight,software,acquired,6/1/2000,,11/17/2005,9/11/2007,5.4658,7.2822,10.5918,10.5918,5,3,27000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1
NY,New York,BBE,advertising,acquired,4/1/2004,,1/1/2008,1/1/2008,3.7534,3.7534,5.5425,6.7562,7,1,10000000,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CA,El Segundo,TelASIC Communications,public_relations,closed,1/1/2001,12/24/2009,3/22/2005,3/22/2005,4.2219,4.2219,3.055353048,4.754422568,4,1,26000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,0
CT,Farmington,LegiTime Technologies,messaging,closed,1/1/2005,9/15/2010,3/1/2007,12/15/2009,2.1616,4.9562,3.055353048,4.754422568,2,2,4000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0
CA,Sunnyvale,Mobius Microsystems,hardware,acquired,1/1/2004,,1/31/2006,12/10/2007,2.0849,3.9425,-3,-3,3,2,20220000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,1,1
NY,New York,Boonty,games_video,acquired,3/1/2001,,7/7/2005,7/7/2005,4.3534,4.3534,6.1699,9.0904,7,1,10000000,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1
NY,New York,B-Side Entertainment,games_video,closed,4/7/2005,3/1/2010,10/11/2006,11/14/2008,1.5123,3.6082,1.3178,4.1589,8,2,7350000,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4.5,1,0
CA,San Jose,Taggstr,messaging,closed,7/1/2009,7/1/2013,4/7/2010,4/7/2010,0.7671,0.7671,0,0,1,1,50000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
NY,New York,Fashism,fashion,closed,1/1/2009,9/27/2013,11/19/2010,11/19/2010,1.8822,1.8822,1.6603,3.0247,5,1,1000000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,1,0
CA,Mountain View,Goodmail Systems,security,closed,1/1/2003,1/1/2012,10/17/2005,1/12/2009,2.7945,6.0356,7.5014,8.0055,16,4,45000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,1,0
CA,San Diego,Nirvanix,enterprise,closed,7/1/2007,10/15/2013,9/18/2007,5/3/2012,0.2164,4.8438,0.2164,6.2466,22,5,70000000,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,4.2,1,0
WA,Seattle,LookStat,ecommerce,closed,1/1/2008,5/29/2012,4/23/2009,4/23/2009,1.3096,1.3096,1.0027,1.3096,3,1,500000,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
CA,San Francisco,Sweepery,software,closed,8/1/2008,6/29/2011,9/1/2008,12/1/2009,0.0849,1.3342,3.055353048,4.754422568,6,2,500000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
TX,Austin,Luminary Micro,semiconductor,acquired,1/1/2004,,2/1/2005,8/23/2007,1.0877,3.6438,3.4986,3.4986,2,3,44000000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,4,1,1
CO,Englewood,ZettaCore,semiconductor,closed,1/1/1999,1/4/2012,5/11/2009,5/11/2009,10.3644,10.3644,5.8384,5.8384,4,1,21000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,1,0
CA,Los Angeles,Clicker,games_video,acquired,1/1/2009,,9/15/2009,2/18/2010,0.7041,1.1315,1.4493,2.2055,12,2,19000000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.5,1,1
CA,Menlo Park,iKoa,semiconductor,closed,1/1/2006,7/1/2012,6/5/2007,7/16/2010,1.4247,4.5397,3.055353048,4.754422568,0,3,18700000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,1,0
CA,San Bruno,SocialShield,software,acquired,9/1/2009,,10/5/2010,10/5/2010,1.0932,1.0932,1.6137,2.1671,6,1,10000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,1
FL,Tampa,LeisureLogix,software,closed,8/1/2006,9/4/2012,1/1/2007,1/1/2007,0.4192,0.4192,3.055353048,4.754422568,5,3,5900000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
MA,Marlborough,Storwize,other,acquired,1/1/2004,,6/6/2007,4/2/2008,3.4301,4.2548,6.0055,6.4219,13,2,28000000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,1
NH,Nashua,AutoVirt,software,closed,1/1/2007,2/1/2012,1/1/2007,5/24/2011,0,4.3945,3.1534,4.3945,5,7,24300000,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,1,0
CA,Mountain View,Loopt,mobile,acquired,1/1/2005,,6/1/2005,5/3/2010,0.4137,5.337,5.5205,7.189,21,4,32006000,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1.6667,1,1
CA,Cupertino,Blue Lane Technologies,public_relations,acquired,1/1/2002,,2/1/2005,2/1/2005,3.0877,3.0877,1,1,4,1,13400000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1
CA,San Francisco,Socialcast,enterprise,acquired,6/1/2005,,4/6/2009,3/31/2010,3.8493,4.8329,4.9644,7.2575,18,3,9400000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1.5,1,1
CO,Boulder,Collective Intellect,enterprise,acquired,1/1/2005,,2/1/2006,12/7/2012,1.0849,7.937,3,7.4301,10,6,15324624,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,2.5,1,1
WA,Seattle,Wavii,web,acquired,3/1/2009,,7/1/2010,7/1/2010,1.3342,1.3342,2.3726,4.1562,3,1,2000000,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1
CA,San Francisco,Seesmic,web,acquired,6/1/2007,,11/1/2007,2/1/2011,0.4192,3.674,0.8932,5.2767,24,3,16000000,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5.6667,1,1
MN,Saint Paul,Apnex Medical,medical,closed,1/1/2006,5/1/2013,12/2/2009,9/24/2012,3.9205,6.7342,3.055353048,4.754422568,3,3,44000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2.3333,1,0
PA,Philadelphia,MobileReactor,software,closed,1/1/2010,7/1/2013,10/24/2011,6/15/2012,1.811,2.4548,0.7479,0.7479,2,2,1175000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
CA,Pleasanton,Echopass Corporation,network_hosting,acquired,1/1/2000,,10/30/2006,4/7/2010,6.8329,10.2712,13.011,13.011,22,2,9000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1
CA,San Diego,ID Analytics,web,acquired,1/1/2002,,5/1/2002,5/16/2007,0.3288,5.3726,9.0055,9.0055,9,3,35150000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,1
MA,Burlington,Vela Systems,software,acquired,1/1/2005,,5/1/2006,9/2/2010,1.3288,5.6712,2.4959,5.6712,4,3,12000000,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.6667,1,1
CA,Sunnnyvale,FlowCardia,biotech,acquired,1/1/2002,,8/30/2007,8/30/2007,5.663,5.663,5.0027,5.0027,4,1,30000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,1,1
CA,San Mateo,Bizanga,security,acquired,1/1/2003,,2/17/2009,2/17/2009,6.1342,6.1342,7.1726,7.1726,5,1,8000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1
